benchmark,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre.featuretime,vars.clauses.ratio,POSNEG.RATIO.CLAUSE.mean,POSNEG.RATIO.CLAUSE.coeff.variation,POSNEG.RATIO.CLAUSE.min,POSNEG.RATIO.CLAUSE.max,POSNEG.RATIO.CLAUSE.entropy,VCG.CLAUSE.mean,VCG.CLAUSE.coeff.variation,VCG.CLAUSE.min,VCG.CLAUSE.max,VCG.CLAUSE.entropy,UNARY,BINARY.,TRINARY.,Basic.featuretime,VCG.VAR.mean,VCG.VAR.coeff.variation,VCG.VAR.min,VCG.VAR.max,VCG.VAR.entropy,POSNEG.RATIO.VAR.mean,POSNEG.RATIO.VAR.stdev,POSNEG.RATIO.VAR.min,POSNEG.RATIO.VAR.max,POSNEG.RATIO.VAR.entropy,HORNY.VAR.mean,HORNY.VAR.coeff.variation,HORNY.VAR.min,HORNY.VAR.max,HORNY.VAR.entropy,horn.clauses.fraction,VG.mean,VG.coeff.variation,VG.min,VG.max,KLB.featuretime,CG.mean,CG.coeff.variation,CG.min,CG.max,CG.entropy,cluster.coeff.mean,cluster.coeff.coeff.variation,cluster.coeff.min,cluster.coeff.max,cluster.coeff.entropy,CG.featuretime
sat/slp-synthesis-aes-top23.cnf,60823,193450,22269,113554,1.731285644,0.703594765,0.65,0.19610934,0.391068837,0.668072751,0,1,1.261114299,0.000151561,0.545944906,0.000089811,0.001975841,1.145868684,0,0.152570583,0.833444881,0.01,0.000151561,1.934736383,0.000052838,0.004103774,2.137400943,0.159264915,0.18198099,0,0.875,2.097832831,0.00005854,1.815224749,0.000008806,0.00143544,1.974830414,0.42367508,0.00016587,1.608454979,0.000052838,0.003390457,0.79,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/slp-synthesis-aes-top26.cnf,76943,245006,28296,144146,1.719218264,0.699707241,0.84,0.196300973,0.386201568,0.663810408,0,1,1.247708043,0.000119485,0.558054278,0.000070681,0.001661012,1.131470603,0,0.147121668,0.835652741,0.01,0.000119485,2.058990392,0.000041624,0.003649078,2.103500745,0.160368731,0.1820638,0,0.926605505,2.084703197,0.000046011,1.934391501,0.000006937,0.001276484,1.947454803,0.42447241,0.000131992,1.685745113,0.000041624,0.003274458,1.27,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,257030,769313,106410,532922,1.415468471,0.443575232,2.91,0.199672748,0.350633426,0.898908634,0,1,1.357608359,0.000027874,0.265466382,0.000018795,0.000046988,1.143664673,0,0.305200386,0.751017973,0.06,0.000027874,2.144001582,0.000015012,0.002103497,1.924222431,0.11041418,0.090471164,0,0.444444444,1.980365932,0.000011191,2.290869864,0.000005629,0.000962617,1.820067621,0.476718919,0.000019838,2.505895936,0.000009382,0.001985281,17.77,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/smulo128.cnf,188473,564650,97638,423113,0.930324259,0.334513475,1.75,0.23076105,0.344870723,0.836830901,0,1,1.169759071,0.000028805,0.272235119,0.000020484,0.001321207,0.979851937,0,0.327858043,0.862426822,0.05,0.000028805,2.316510101,0.000018907,0.002396523,1.367942549,0.139954699,0.06226148,0,0.939849624,1.57924229,0.000012423,2.701427852,0.000004727,0.001484237,1.407951927,0.500608584,0.000022482,2.902824665,0.000011817,0.00201601,14.97,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/snw_13_8_CCSEncnopre.cnf,21109,346073,16011,291778,0.318406096,0.186083255,0.99,0.054873911,0.375656373,0.792130302,0,1,1.580850272,0.000223504,0.448490825,0.000124914,0.001498969,1.362135392,0,0.153133547,0.560278705,0.03,0.000223504,2.887405244,0.000030845,0.008074632,3.714420911,0.123173062,0.083578487,0,0.847953216,3.33698048,0.000133258,2.405564555,0.000013709,0.004030462,3.696626282,0.700155598,0.00018993,2.337102068,0.000017136,0.005702966,0.47,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
sat/snw_13_8_CCSpreOptEncpre.cnf,47537,882214,46094,872183,0.031305593,0.011501027,2.15,0.052849001,0.386784531,0.776209163,0,1,1.586178056,0.000078097,0.464295967,0.00004339,0.000650844,1.348858765,0,0.135867129,0.57120696,0.11,0.000078097,4.422323706,0.000009172,0.00774952,3.951833058,0.131384432,0.089045106,0,0.913486005,3.423309877,0.000046284,3.675120636,0.000004586,0.00387304,3.789195972,0.697988839,0.00006628,3.539169464,0.000006879,0.005326864,3.52,-1,0,-1,0,-512,-1,0,-1,0,0,20.15
sat/snw_13_8_CCSpreOptnopre.cnf,27605,825570,26682,813852,0.034592609,0.014398195,1.85,0.032784831,0.366279468,0.716041153,0,1,1.315767972,0.000139412,0.642396438,0.000074957,0.000899483,1.157412036,0,0.115391988,0.669566457,0.08,0.000139412,3.739772019,0.000012287,0.00522208,2.37092137,0.135384852,0.088888924,0,0.958139535,3.027148301,0.000090367,2.883710463,0.000008601,0.002595066,3.507033558,0.797025749,0.00008171,2.656265399,0.00000983,0.002209247,1.28,-1,0,-1,0,-512,-1,0,-1,0,0,20.14
sat/snw_13_8_CCSpreOptpre.cnf,12521,359380,12445,358320,0.00610687,0.00295825,0.77,0.034731525,0.39515488,0.705714852,0,1,1.260706832,0.000295788,0.712195298,0.000160707,0.001928485,1.134669959,0,0.151548895,0.763130721,0.03,0.000295788,2.909440939,0.00003349,0.010127819,3.848855722,0.125008444,0.100328348,0,0.432835821,3.384762818,0.000194966,2.16249882,0.000019536,0.005059723,3.797630873,0.830827194,0.000171697,2.313101075,0.000019536,0.004392722,0.31,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/snw_13_8_pre.cnf,20446,689272,20368,687893,0.003829537,0.002004672,1.48,0.029609256,0.379446455,0.718436152,0,1,1.249227156,0.000181867,0.693571335,0.000098193,0.000687353,1.102243117,0,0.133634155,0.728511556,0.08,0.000181867,3.036104373,0.000059602,0.005668033,3.137045329,0.129186454,0.108304941,0,0.555555556,3.455404301,0.000118642,2.308509343,0.000052334,0.002850734,3.646280324,0.814439164,0.000105249,2.192564405,0.00003925,0.002299776,0.79,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
sat/snw_13_9_CCSEncpre.cnf,20515,372931,19481,366498,0.053077357,0.01755262,0.79,0.053154451,0.371644904,0.771907163,0,1,1.566321778,0.000186448,0.445481739,0.000102664,0.00123197,1.329839407,0,0.121002025,0.547896578,0.04,0.000186448,2.838074741,0.000024557,0.00643114,3.593327589,0.125676717,0.085800945,0,0.850574713,3.350844041,0.000110372,2.361931904,0.000010914,0.003211477,3.705023678,0.694328482,0.00015946,2.293203593,0.000013643,0.004548456,0.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/snw_13_9_CCSpre.cnf,19612,620744,19523,618963,0.004558726,0.002877393,1.38,0.031541465,0.376552352,0.703090381,0,1,1.25348799,0.000190849,0.688311097,0.000102443,0.001229319,1.115738199,0,0.121163947,0.721708729,0.07,0.000190849,3.112011541,0.000019387,0.00633802,3.627415306,0.115993825,0.097245171,0,0.470588235,3.352803679,0.000124475,2.345649775,0.000011309,0.003168202,3.803644375,0.813843477,0.000111717,2.355771093,0.000011309,0.002719064,0.72,-1,0,-1,0,-512,-1,0,-1,0,0,20.11
sat/snw_13_9_Encpre.cnf,20515,372931,19481,366498,0.053077357,0.01755262,0.8,0.053154451,0.371644904,0.771907163,0,1,1.566321778,0.000186448,0.445481739,0.000102664,0.00123197,1.329839407,0,0.121002025,0.547896578,0.04,0.000186448,2.838074741,0.000024557,0.00643114,3.593327589,0.125676717,0.085800945,0,0.850574713,3.350844041,0.000110372,2.361931904,0.000010914,0.003211477,3.705023678,0.694328482,0.00015946,2.293203593,0.000013643,0.004548456,0.66,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/snw_13_9_pre.cnf,24517,830517,24426,828929,0.003725538,0.001915725,1.96,0.029466939,0.373593085,0.697816394,0,1,1.218489899,0.00015284,0.685934433,0.00008188,0.00057316,1.072247307,0,0.111933591,0.72078067,0.09,0.00015284,3.031306472,0.000049461,0.00470366,3.047928278,0.118479306,0.103000537,0,0.555555556,3.371627821,0.00009996,2.299606383,0.00004343,0.002365703,3.607177538,0.814248265,0.000088187,2.192392199,0.000032572,0.001908487,1.11,-1,0,-1,0,-512,-1,0,-1,0,0,20.11
sat/snw_13_9_preOpt_pre.cnf,18769,596820,18678,595334,0.004872042,0.002496078,1.26,0.031373985,0.385023178,0.681353852,0,1,1.181058337,0.000199117,0.707927796,0.000107078,0.000749545,1.051946488,0,0.121343649,0.757789745,0.07,0.000199117,2.780881735,0.000048712,0.006055424,3.158246094,0.116902999,0.105378879,0,0.475409836,3.325728101,0.000132407,2.070967788,0.000041993,0.003045349,3.594668408,0.83459537,0.000113144,2.114677967,0.000045353,0.002479281,0.66,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
sat/snw_13_9_preOptEncpre.cnf,19144,296202,18075,288970,0.059142462,0.025026819,0.58,0.062549746,0.37762275,0.757755031,0,1,1.564897195,0.000198459,0.37781639,0.00011065,0.000719225,1.317282709,0,0.113423539,0.54719175,0.04,0.000198459,2.609253324,0.000031145,0.00720144,3.58952921,0.133793022,0.085538044,0,0.785714286,3.361437934,0.000117434,2.216719019,0.000013842,0.003637056,3.678836443,0.684846178,0.000166875,2.050319182,0.000024224,0.004844794,0.56,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/snw_16_8_nopre.cnf,103136,4673415,103030,4668966,0.001028827,0.000952888,10.86,0.022066984,0.372782922,0.732475168,0,1,1.267520323,0.000036385,0.762618555,0.000019412,0.000165,1.082116627,0,0.118911553,0.693243857,0.52,0.000036385,5.345294518,0.000015849,0.002745576,1.46052608,0.138328843,0.108196355,0,0.564102564,3.141342893,0.000023427,4.136617066,0.000009638,0.001375679,3.545705162,0.800391136,0.000021434,3.655735417,0.000012208,0.001102814,17.65,-1,0,-1,0,-512,-1,0,-1,0,0,21.2
sat/snw_16_8_pre.cnf,76006,3192315,75910,3188695,0.001264656,0.001135261,7.58,0.023805977,0.37830188,0.717034355,0,1,1.224256169,0.000049199,0.793967763,0.000026347,0.000223949,1.069183135,0,0.131533119,0.737245174,0.35,0.000049199,4.899078808,0.000012858,0.003863336,3.190326022,0.127460773,0.107985146,0,0.527777778,3.455287016,0.000032289,3.715657186,0.000009722,0.001935902,3.734833226,0.82492493,0.000028438,3.549859556,0.000010349,0.0015533,9.8,-1,0,-1,0,-512,-1,0,-1,0,0,20.2
sat/snw_16_8_preOpt_pre.cnf,60746,2435854,60650,2432964,0.001582852,0.001187852,5.79,0.024928441,0.382123545,0.707196062,0,1,1.19213967,0.000061429,0.813393092,0.000032976,0.000280297,1.053807325,0,0.139417188,0.765250123,0.29,0.000061429,4.521289702,0.000014386,0.004698384,3.424551694,0.131487242,0.111456915,0,0.492537313,3.442557801,0.000040804,3.384555557,0.000012742,0.002354741,3.758225827,0.840473184,0.000035086,3.406937623,0.000013564,0.001897685,6.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.27
sat/snw_16_9_CCSpre.cnf,70899,2799064,70789,2793922,0.001553914,0.001840424,6.84,0.025336785,0.376039285,0.70897901,0,1,1.22920563,0.000052913,0.787245767,0.000028253,0.000423795,1.080972475,0,0.123944763,0.732539419,0.32,0.000052913,5.003746901,0.000005011,0.004419952,3.663754166,0.116351437,0.09873828,0,0.481481481,3.380024365,0.000034736,3.773036163,0.000002505,0.002209439,3.932395414,0.824641132,0.000030723,3.718414789,0.000003221,0.001825749,8.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.34
sat/snw_16_9_CCSpreOptpre.cnf,58423,2182265,58313,2178688,0.001886372,0.001641814,5.51,0.026765191,0.378133732,0.690547407,0,1,1.186795782,0.000064233,0.802344818,0.000034298,0.000514465,1.056787859,0,0.122935914,0.758747466,0.25,0.000064233,4.654394838,0.000005508,0.005260505,3.86357629,0.116392237,0.098931271,0,0.45,3.351579185,0.000042673,3.464003408,0.000003213,0.002629564,3.924412617,0.838908095,0.00003688,3.609329239,0.000003213,0.002187096,5.89,-1,0,-1,0,-512,-1,0,-1,0,0,20.45
sat/snw_16_9_Encpre.cnf,72327,1641152,70733,1627328,0.02253545,0.008494907,4.09,0.04346573,0.372256954,0.779010486,0,1,1.55786689,0.000051843,0.489785475,0.000028275,0.00042413,1.310750438,0,0.116562856,0.552151134,0.2,0.000051843,4.653473253,0.000005531,0.004552862,3.61035656,0.12283616,0.082018187,0,0.938095238,3.335270143,0.000030935,3.854155479,0.000002458,0.002275509,3.787373523,0.705248727,0.000044097,3.669365565,0.000004302,0.003122296,8.23,-1,0,-1,0,-512,-1,0,-1,0,0,20.17
sat/snw_16_9_pre.cnf,91180,3847333,91068,3843485,0.00122985,0.001001175,9.07,0.023694121,0.371508916,0.696357857,0,1,1.192408393,0.000041324,0.785486325,0.000021962,0.000186674,1.038651557,0,0.109571392,0.729467918,0.44,0.000041324,4.892105396,0.000010667,0.003205164,3.098753643,0.11675722,0.102655132,0,0.527777778,3.370234214,0.000027188,3.702495673,0.000008066,0.001606094,3.696558546,0.824568328,0.000023813,3.550071728,0.000008586,0.001288934,13.93,-1,0,-1,0,-512,-1,0,-1,0,0,20.35
sat/snw_16_9_preOpt_pre.cnf,72868,2934162,72756,2931007,0.001539392,0.001076422,6.97,0.024822868,0.375498132,0.685258442,0,1,1.157297228,0.000051607,0.804827709,0.000027489,0.000233658,1.022168283,0,0.11631122,0.7584697,0.33,0.000051607,4.515763842,0.000011941,0.003900025,3.341207523,0.118898156,0.10655846,0,0.5,3.357209053,0.000034367,3.373215723,0.000010577,0.001954618,3.725859664,0.84015596,0.000029366,3.410736082,0.000011259,0.001575568,9.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.21
sat/snw_16_9_preOptEncpre.cnf,72777,1489147,71110,1475816,0.023442554,0.009032969,3.57,0.048183513,0.368809283,0.756909633,0,1,1.546062508,0.000051521,0.441360903,0.000028125,0.000239066,1.294309867,0,0.097002607,0.548865848,0.19,0.000051521,4.212525062,0.000006098,0.004560867,3.867945694,0.131253272,0.083727503,0,0.743589744,3.391921577,0.000030742,3.519245331,0.00000271,0.002289581,3.81216976,0.698719895,0.0000437,3.295589217,0.000004743,0.003050516,8.26,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
sat/snw_17_9_CCSpreOptEncpre.cnf,134810,2541120,133001,2527012,0.013601401,0.005582878,6.28,0.052631725,0.373327493,0.759650636,0,1,1.562812532,0.00002738,0.444308265,0.000015037,0.0002406,1.319126901,0,0.108957931,0.556247853,0.31,0.00002738,6.645251296,0.000003562,0.006029651,3.565315485,0.122979276,0.083517781,0,0.9453125,3.341403018,0.000016339,5.51296184,0.000001583,0.003014232,3.626977411,0.700442261,0.000023291,5.282874775,0.00000277,0.004082687,28.26,-1,0,-1,0,-512,-1,0,-1,0,0,26.05
sat/sokoban-p01.sas.ex.17.cnf,564012,1228428,15068,298072,36.431112291,3.121245873,38.37,0.050551545,0.424556,0.975886774,0,1,1.796620797,0.000421601,4.25853388,0.000132732,0.029068224,1.485500907,0,0.631884243,0.819540245,0.05,0.000421601,1.370100177,0.000003355,0.002761078,5.245799897,0.555524326,0.300289533,0,1,4.153416707,0.000092986,0.9795486,0,0.000976274,4.087384657,0.677665128,0.000643328,1.169735609,0.000003355,0.002261199,1.33,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/sokoban-p04.sas.ex.13.cnf,388416,843550,12818,251042,29.302387268,2.360194708,26.95,0.051059185,0.411405991,0.99618749,0,1,1.85170209,0.000522989,4.016436373,0.000156031,0.03229833,1.565148872,0,0.619681169,0.806466647,0.03,0.000522989,1.406786814,0.000007967,0.003664725,5.198754317,0.545294642,0.307698702,0,1,4.095293676,0.000105141,0.964183525,0,0.001075517,4.0372918,0.655794648,0.000734877,1.157329743,0.000007967,0.00250954,1.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.2
sat/sokoban-p09.sas.cr.25.cnf,70356,780498,3114,22292,21.59344894,34.012470842,0.42,0.139691369,0.581029827,0.768426157,0,1,1.286013551,0.000787239,0.505305997,0.000642261,0.009633911,0.728627323,0,0.809483223,0.842364974,0,0.000787239,0.63719506,0.000269155,0.002198098,3.070152034,0.23050228,0.197927731,0,0.851851852,3.209046765,0.000520245,0.847017203,0.000089718,0.001659788,2.645360478,0.809842096,0.001053859,0.559794919,0.000314014,0.003095281,0.02,0.001044265,0.733757455,0.000134577,0.013457743,3.74933201,0.12344489,0.585693632,0.011550086,0.6,3.090887749,0.55
sat/sokoban-p10.sas.cr.35.cnf,56304,377824,20744,230857,1.714230621,0.636614874,1.14,0.089856491,0.691851721,0.62781048,0,1,1.111372599,0.000119749,0.898991894,0.000096413,0.00337447,0.572886267,0,0.890018496,0.902584717,0.03,0.000119749,0.705320332,0.000021658,0.000311881,3.441316011,0.317746975,0.256111843,0,0.925925926,3.693231909,0.000085816,0.950649272,0.000008663,0.000303218,2.855536717,0.890061813,0.000235502,0.616350288,0.00002599,0.000628094,0.73,0.000126639,1.142283668,0.000017327,0.005388617,3.838071682,0.112699437,0.556879136,0.003667403,0.6,3.015819077,11.1
sat/sokoban-p16.sas.cr.37.cnf,174800,1596309,72252,1057300,1.419310192,0.509797598,4.02,0.068336328,0.729883689,0.583498721,0,1,0.961494866,0.00003755,1.673575068,0.000027681,0.001107236,0.440024561,0,0.923109808,0.92897853,0.13,0.00003755,0.557595235,0.000004729,0.000080393,3.438499971,0.324213661,0.275568035,0,0.944444444,3.440475483,0.000025553,0.800668347,0.000002837,0.000072827,2.601836657,0.923119266,0.000097998,0.565034901,0.000004729,0.000226993,8.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/sokoban-p16.sas.cr.39.cnf,184000,1680333,77459,1136577,1.375450238,0.478415453,5.26,0.068151124,0.73034931,0.582834532,0,1,0.959267102,0.000034968,1.667826473,0.00002582,0.001032804,0.437733738,0,0.923344393,0.929141624,0.15,0.000034968,0.558185933,0.000004399,0.000074786,3.387642148,0.32277675,0.277519507,0,0.945945946,3.356264241,0.000023841,0.799485809,0.00000264,0.000067747,2.577210585,0.923353191,0.000089682,0.554156431,0.000004399,0.000197963,9.9,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/sokoban-p16.sas.ex.15.cnf,2343808,5048581,54006,1425501,42.399029737,2.541618701,1204.33,0.037885628,0.386153685,1.058489999,0,1,1.753391589,0.000203064,7.333672618,0.000037033,0.027645076,1.472963783,0,0.649046195,0.814731803,0.27,0.000203064,1.611392539,0.000000702,0.001532794,5.614627246,0.625948822,0.321940315,0,1,3.842250284,0.000025256,1.003959381,0,0.000478428,4.187052222,0.671001283,0.000357964,1.413693525,0.000000702,0.001437389,42.09,-1,0,-1,0,-512,-1,0,-1,0,0,22.11
sat/sokoban-p16.sas.ex.17.cnf,2636784,5680633,64201,1704619,40.070762138,2.332494241,1021.47,0.037662962,0.386203967,1.059043582,0,1,1.751599026,0.00017324,7.349840788,0.000031152,0.023255089,1.471305777,0,0.649982195,0.815095338,0.32,0.00017324,1.603525136,0.000000587,0.001282398,5.607378419,0.628193281,0.321942235,0,1,3.823809482,0.000021276,1.003690552,0,0.000400089,4.177326569,0.671984179,0.000307634,1.414182631,0.000000587,0.00124544,53.11,-1,0,-1,0,-512,-1,0,-1,0,0,21.34
sat/sokoban-p16.sas.ex.19.cnf,2929760,6312685,74395,1983172,38.381141206,2.183125316,1179.95,0.037513136,0.386344595,1.059182873,0,1,1.7504651,0.000151047,7.358498571,0.000026884,0.020068553,1.470353283,0,0.650572921,0.815305985,0.4,0.000151047,1.597738726,0.000000504,0.001102275,5.600645862,0.629841743,0.321926631,0,1,3.809036583,0.000018378,1.002576654,0,0.000343894,4.169612484,0.672598746,0.000270491,1.416233186,0.000000504,0.001107821,64.84,-1,0,-1,0,-512,-1,0,-1,0,0,21.85
sat/sokoban-p17.sas.ex.11.cnf,614160,1332310,6484,135084,93.719309068,8.862826093,30.93,0.047999763,0.40889702,0.992966284,0,1,1.729773149,0.000815396,4.078336035,0.000308452,0.065237508,1.399624737,0,0.625603328,0.825738059,0.03,0.000815396,1.320698413,0.000014806,0.006854994,5.291571175,0.528567752,0.305777293,0,1,4.274720395,0.000207299,1.008968393,0.000007403,0.00227266,4.163032606,0.656576649,0.001245927,1.126750524,0.000014806,0.004752598,0.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.11
sat/sokoban-p18.sas.cr.29.cnf,45360,287028,14711,155735,2.083406974,0.843053906,0.64,0.094461746,0.67334443,0.654808372,0,1,1.150453256,0.000172681,0.914943852,0.000135953,0.003738699,0.601792594,0,0.884386939,0.895867981,0.02,0.000172681,0.623030002,0.000032106,0.000436639,3.571982292,0.314748526,0.252083765,0,0.921568627,3.865189988,0.000120261,0.85788655,0.000012842,0.000353164,3.090277725,0.884515363,0.000312505,0.575690474,0.000032106,0.000796224,0.37,0.000186864,1.149795216,0.000012842,0.006382637,3.900390595,0.116018602,0.585572026,0.004293095,0.666666667,3.102078515,7.92
sat/sokoban-p19.sas.cr.23.cnf,33312,207470,11493,116442,1.898459932,0.781745418,0.54,0.098701499,0.654237719,0.683334194,0,1,1.197062228,0.000225703,0.949550781,0.000174019,0.004437484,0.631828701,0,0.879905876,0.892744886,0.01,0.000225703,0.575386688,0.00004294,0.000515278,3.528659955,0.307308843,0.240228315,0,0.909090909,3.845800807,0.000153148,0.816393341,0.000017176,0.000437986,2.955480267,0.880008931,0.000431189,0.557536201,0.00004294,0.00101338,0.24,0.000251569,1.11144294,0.000034352,0.007128012,3.880279295,0.111564087,0.558315682,0.005109246,0.6,3.041724495,5.94
sat/sokoban-p20.sas.cr.21.cnf,105424,921218,41761,551446,1.524460621,0.670549791,2.12,0.07572999,0.699637164,0.629251045,0,1,1.012245967,0.000067916,1.82291308,0.000047892,0.002203012,0.464279809,0,0.918933132,0.922509185,0.07,0.000067916,0.559263906,0.000009067,0.000165021,3.510478648,0.287119056,0.249731245,0,0.936507937,3.468923637,0.000044012,0.82027492,0.000003627,0.000161394,2.715298414,0.9189694,0.000210537,0.663839524,0.000009067,0.000495062,2.96,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
sat/sokoban-p20.sas.cr.23.cnf,115008,1004978,47430,630704,1.424794434,0.593422588,2.81,0.075201679,0.700965697,0.627426045,0,1,1.004642726,0.000059464,1.802989056,0.000042167,0.001939701,0.456294553,0,0.919848297,0.922974961,0.08,0.000059464,0.561617697,0.000007928,0.000144283,3.437601859,0.282647134,0.254547883,0,0.936507937,3.356666223,0.00003879,0.81813283,0.000003171,0.000141112,2.65612299,0.919880007,0.000175065,0.639372685,0.000007928,0.00043285,3.78,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
sat/sokoban-p20.sas.cr.25.cnf,124592,1088738,53099,710388,1.346409537,0.532596271,2.67,0.074746477,0.702146579,0.625750411,0,1,1.00243419,0.0000535,1.837951284,0.000037665,0.001732613,0.455460757,0,0.920007095,0.922783043,0.09,0.0000535,0.555019125,0.000007038,0.000128099,3.431376004,0.287682753,0.250341729,0,0.936507937,3.383417832,0.000034654,0.816404495,0.000002815,0.000125284,2.607094884,0.920035248,0.000167331,0.65333593,0.000007038,0.000384297,4.7,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/sokoban-p20.sas.cr.27.cnf,134176,1172498,58764,789747,1.283302702,0.484650147,3.16,0.07440864,0.702994791,0.624567813,0,1,0.998509561,0.000048282,1.83277833,0.000034034,0.001565584,0.451637,0,0.92043148,0.922928482,0.1,0.000048282,0.554820595,0.000006331,0.000115227,3.402333565,0.286380495,0.252082675,0,0.936507937,3.346027914,0.000031328,0.815029174,0.000002532,0.000112694,2.567287239,0.920456805,0.000148409,0.642415274,0.000006331,0.00034568,5.76,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/sokoban-p20.sas.cr.29.cnf,143760,1256258,64436,869318,1.231050965,0.445107544,3.21,0.074122473,0.703737308,0.623531685,0,1,0.995953246,0.000044137,1.848130812,0.000031039,0.001427773,0.449592484,0,0.92068265,0.922951095,0.11,0.000044137,0.552185642,0.000005752,0.00010468,3.378082662,0.288036806,0.250726085,0,0.938461538,3.318952092,0.000028578,0.813796376,0.000002301,0.000102379,2.530824656,0.920705657,0.000138846,0.646317458,0.000005752,0.000314039,6.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/sokoban-p20.sas.cr.31.cnf,153344,1340018,70096,948079,1.187628395,0.413403313,5.86,0.073934767,0.704151113,0.622996738,0,1,0.989762322,0.000040086,1.796149677,0.000028532,0.001269687,0.441864275,0,0.921486501,0.923566496,0.13,0.000040086,0.560467458,0.000005274,0.000095984,3.081605277,0.278368205,0.260648664,0,0.940298507,2.872470841,0.000026293,0.812865337,0.00000211,0.000093874,2.502892231,0.921507596,0.000112777,0.603682568,0.000005274,0.000256308,8.11,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/sokoban-p20.sas.cr.33.cnf,162928,1423778,75771,1028224,1.150268572,0.384696331,3.89,0.073691141,0.704833706,0.622000736,0,1,0.991401988,0.000037568,1.855659357,0.000026395,0.001214185,0.445446406,0,0.921139752,0.923057622,0.13,0.000037568,0.550331979,0.000004863,0.000088502,3.331119187,0.288221249,0.251120387,0,0.942028986,3.26875074,0.000024315,0.811939988,0.000001945,0.000086557,2.474513021,0.921159203,0.000118627,0.641115761,0.000004863,0.000265506,9.48,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/sokoban-p20.sas.cr.35.cnf,172512,1507538,81438,1107585,1.118323142,0.361103662,4.51,0.07352754,0.705242822,0.621433742,0,1,0.989104708,0.000034898,1.848051862,0.000024559,0.001129694,0.443063971,0,0.921388426,0.923168876,0.14,0.000034898,0.551110692,0.000004514,0.000082161,3.312006911,0.286716469,0.252902893,0,0.943661972,3.255054949,0.000022629,0.811198625,0.000001806,0.000080355,2.451547616,0.921406483,0.000108066,0.632289151,0.000004514,0.000246482,10.88,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/sokoban-p20.sas.cr.37.cnf,182096,1591298,87105,1187121,1.090534412,0.340468242,4.48,0.073374997,0.70563573,0.620879511,0,1,0.988047369,0.000032704,1.861678185,0.000022961,0.001056197,0.442337843,0,0.921467989,0.92312915,0.15,0.000032704,0.549107527,0.000004212,0.000076656,3.297526411,0.288345771,0.251451438,0,0.945205479,3.233263282,0.000021158,0.810548863,0.000001685,0.000074971,2.43111454,0.921484836,0.000103535,0.637331656,0.000004212,0.000229968,12.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
sat/sokoban-p20.sas.cr.39.cnf,191680,1675058,92774,1266196,1.066096105,0.322905774,5.73,0.073269857,0.705884212,0.620557338,0,1,0.984642071,0.000030516,1.836338632,0.000021558,0.000991657,0.438225553,0,0.921898347,0.923455768,0.15,0.000030516,0.553291752,0.000003949,0.000071869,3.24608763,0.283267444,0.256490415,0,0.946666667,3.151463651,0.000019875,0.809959823,0.00000158,0.000070289,2.412272178,0.921914143,0.000091399,0.617315392,0.000003949,0.000215606,14.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
sat/sokoban-p20.sas.ex.11.cnf,1823232,3897343,43852,1127333,40.576940618,2.457135558,745.87,0.038898888,0.378652507,1.070509264,0,1,1.736559724,0.000271241,7.459294072,0.000045608,0.037284502,1.481942502,0,0.641235553,0.813193617,0.21,0.000271241,1.641540731,0.000000887,0.001876109,5.641294532,0.629138322,0.320360544,0,1,3.830481228,0.000031061,0.909858407,0,0.00027055,4.181575363,0.667772522,0.00047098,1.426604187,0.000001774,0.001817564,37.84,-1,0,-1,0,-512,-1,0,-1,0,0,20.34
